,Rank,Player,Name,Price,Link,TournamentIdx
373,23,Camilo Nińo,Dimir Aggro,574.0,https://mtgtop8.com/event?e=80514&d=812036&f=ST,25
374,24,Jhohan Mauricio Herrera Molina,Dimir Aggro,434.0,https://mtgtop8.com/event?e=80514&d=812041&f=ST,25
375,25,Martin Dominguez,Gruul Aggro,304.0,https://mtgtop8.com/event?e=80514&d=812032&f=ST,25
376,26,Andres Vásquez,Gruul Aggro,598.0,https://mtgtop8.com/event?e=80514&d=812038&f=ST,25
377,27,Marcos Paredes,Mono Green Landfall,654.0,https://mtgtop8.com/event?e=80514&d=812037&f=ST,25
378,28,Everton Julian Silva Goulart,Rakdos Aggro,501.0,https://mtgtop8.com/event?e=80514&d=812028&f=ST,25
379,29,Sebastián Silva,Simic Nature's Rhythm,1025.0,https://mtgtop8.com/event?e=80514&d=812040&f=ST,25
380,30,Ralc,Superior Doomsday ,559.0,https://mtgtop8.com/event?e=80514&d=812031&f=ST,25
381,31,Gabrielf,Superior Doomsday ,559.0,https://mtgtop8.com/event?e=80514&d=812035&f=ST,25
382,32,Ariel Cicchitti,Superior Doomsday ,615.0,https://mtgtop8.com/event?e=80514&d=812042&f=ST,25
383,1,Antonio Paone,4c Elementals,927.0,https://mtgtop8.com/event?e=80087&d=808784&f=ST,26
384,2,Francesco Alacca,Simic Ouroboroid,1170.0,https://mtgtop8.com/event?e=80087&d=808785&f=ST,26
385,3,Edoardo Lamonaca,Dimir Excruciator,636.0,https://mtgtop8.com/event?e=80087&d=808786&f=ST,26
386,4,Nicola Panza,Dimir Excruciator,639.0,https://mtgtop8.com/event?e=80087&d=808787&f=ST,26
387,5,Federico Berti,Azorius Tempo,552.0,https://mtgtop8.com/event?e=80087&d=808791&f=ST,26
388,6,Matteo Lavore,Dimir Midrange,469.0,https://mtgtop8.com/event?e=80087&d=808789&f=ST,26
389,7,Lorenzo Cislaghi,Izzet Looting,637.0,https://mtgtop8.com/event?e=80087&d=808790&f=ST,26
390,8,Samuele Colombo,Jeskai Control,750.0,https://mtgtop8.com/event?e=80087&d=808788&f=ST,26
391,1,Valkyrie Wescott,Spanish Demon Trap,586.0,https://mtgtop8.com/event?e=81287&d=817789&f=ST,27
392,2,Devon O’donnell,Izzet Spellementals,459.0,https://mtgtop8.com/event?e=81287&d=817790&f=ST,27
393,3,Sam Bogue,Izzet Lesson,509.0,https://mtgtop8.com/event?e=81287&d=817791&f=ST,27
394,4,Tom Strong,Ur Lessons,649.0,https://mtgtop8.com/event?e=81287&d=817792&f=ST,27
395,5,James Fabrini,Izzet Lessons,592.0,https://mtgtop8.com/event?e=81287&d=817796&f=ST,27
396,6,Joshua Pasternick,Izzet Spellementals,414.0,https://mtgtop8.com/event?e=81287&d=817794&f=ST,27
397,7,Matthew Smith,Turtle,577.0,https://mtgtop8.com/event?e=81287&d=817795&f=ST,27
398,8,Kai Nankae,Ub,663.0,https://mtgtop8.com/event?e=81287&d=817793&f=ST,27
399,1,Diego Quintero,Izzet Elementals,373.0,https://mtgtop8.com/event?e=79818&d=806640&f=ST,28
400,2,Gerardo Malpartida,Dimir Midrange,453.0,https://mtgtop8.com/event?e=79818&d=806641&f=ST,28
401,3,Sebastian Moncada,Izzet Otters,586.0,https://mtgtop8.com/event?e=79818&d=806642&f=ST,28
402,4,Albert Loaiza,Jund Demos,373.0,https://mtgtop8.com/event?e=79818&d=806643&f=ST,28
403,5,Sebastian Blanco,Azorius Control,612.0,https://mtgtop8.com/event?e=79818&d=806644&f=ST,28
404,6,Felipe Polania,Boros Aggro,282.0,https://mtgtop8.com/event?e=79818&d=806646&f=ST,28
405,7,Andres Oviedo,Izzet Monument,601.0,https://mtgtop8.com/event?e=79818&d=806647&f=ST,28
406,8,Juan Jose Romero,Sultai,753.0,https://mtgtop8.com/event?e=79818&d=806645&f=ST,28
